Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDIGO.NS,INFY.NS,ITC.NS,JIOFIN.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,MAXHEALTH.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2024-09-17,2973.725830078125,1419.69287109375,6979.939453125,3271.791748046875,1231.0478515625,11654.91796875,1847.7996826171875,732.032958984375,280.8838806152344,1647.97314453125,1654.1300048828125,433.7940979003906,1317.97119140625,4788.11474609375,270.75,2744.86474609375,1723.4498291015625,823.2718505859375,696.9735107421875,678.0277099609375,2788.9658203125,1258.39013671875,4925.4267578125,1875.07666015625,462.913330078125,351.1025085449219,961.660400390625,368.9046630859375,3661.0556640625,2765.43212890625,12114.62890625,963.5880737304688,1253.2576904296875,399.9935607910156,267.50433349609375,317.903076171875,1466.4432373046875,1813.1737060546875,767.4891967773438,669.9265747070312,1836.9027099609375,1211.272705078125,149.33737182617188,4266.04345703125,1590.8197021484375,3756.095947265625,7397.0419921875,11572.296875,258.67572021484375
2024-09-18,2954.835205078125,1421.88232421875,7007.67724609375,3234.114013671875,1239.3907470703125,11473.857421875,1887.2803955078125,758.4301147460938,279.45135498046875,1641.179931640625,1634.1434326171875,432.5508728027344,1305.28173828125,4788.2626953125,275.8500061035156,2712.831298828125,1669.050048828125,836.0985107421875,696.873779296875,680.2612915039062,2791.246826171875,1278.485107421875,4916.341796875,1817.0732421875,462.5486145019531,346.3598937988281,954.1306762695312,367.5162658691406,3695.97998046875,2785.818603515625,12073.423828125,961.840087890625,1278.00927734375,397.9277648925781,263.6458435058594,315.44964599609375,1457.6282958984375,1836.3970947265625,777.145263671875,699.2894897460938,1807.273681640625,1192.0155029296875,147.16796875,4115.025390625,1546.36669921875,3714.17236328125,7329.64990234375,11557.6396484375,252.23109436035156
2024-09-19,2941.691650390625,1401.3819580078125,7002.05029296875,3253.07666015625,1241.6387939453125,11574.65234375,1889.4794921875,754.3800659179688,269.4233093261719,1651.04736328125,1620.390380859375,424.4255676269531,1292.31396484375,4802.62646484375,278.8500061035156,2729.022216796875,1650.0457763671875,842.8571166992188,699.5663452148438,679.2189331054688,2826.090576171875,1282.107177734375,4865.328125,1819.041748046875,463.369140625,346.11029052734375,945.8529663085938,373.9588623046875,3649.662109375,2775.203857421875,12219.24609375,983.7147827148438,1296.2410888671875,407.34393310546875,258.9703063964844,316.0158386230469,1463.82861328125,1834.9019775390625,774.400390625,689.635498046875,1817.16650390625,1206.3095703125,146.13211059570312,4067.683837890625,1536.6861572265625,3769.60546875,7319.80859375,11554.2607421875,249.98130798339844
2024-09-20,3007.00927734375,1431.7342529296875,7054.23974609375,3266.01416015625,1243.9368896484375,11646.53125,1915.8665771484375,753.5949096679688,274.0174255371094,1697.55859375,1621.3304443359375,435.9696960449219,1301.97265625,4899.61865234375,290.5,2668.54248046875,1672.42333984375,858.989013671875,709.1398315429688,689.3447265625,2890.00341796875,1328.201416015625,4895.37744140625,1830.1336669921875,468.97607421875,353.3489990234375,978.9139404296875,380.4613342285156,3758.84375,2927.331787109375,12479.4306640625,1066.718994140625,1328.3984375,407.34393310546875,259.878173828125,321.6303405761719,1480.0140380859375,1864.1058349609375,766.3128051757812,690.9559936523438,1836.5582275390625,1207.897705078125,148.55560302734375,4057.03271484375,1562.404541015625,3785.806640625,7458.68798828125,11723.9853515625,252.6763458251953
2024-09-23,3042.441650390625,1449.099853515625,7124.1083984375,3236.879638671875,1245.7353515625,12033.9619140625,1919.0150146484375,754.8521728515625,282.8598937988281,1735.937744140625,1640.624267578125,444.5390625,1322.5025634765625,4817.0888671875,297.0,2657.2333984375,1665.5343017578125,868.1650390625,725.4946899414062,685.522705078125,2939.45458984375,1311.7781982421875,4922.0322265625,1821.2025146484375,471.3009033203125,353.6984558105469,979.4624633789062,386.494384765625,3752.700927734375,3025.492919921875,12547.294921875,1052.98486328125,1340.9957275390625,411.57159423828125,268.2305908203125,321.9134216308594,1487.434326171875,1913.8419189453125,786.0661010742188,697.9200439453125,1833.555908203125,1202.6368408203125,150.480712890625,4041.50439453125,1548.052490234375,3808.63818359375,7616.8515625,11886.703125,250.70782470703125
2024-09-24,3092.366943359375,1449.597412109375,7093.431640625,3208.188720703125,1238.4915771484375,12136.07421875,1903.7225341796875,750.7872314453125,288.2937927246094,1742.0863037109375,1620.2420654296875,447.82464599609375,1321.6876220703125,4814.47265625,291.70001220703125,2609.80615234375,1687.19921875,872.2350463867188,718.7134399414062,712.6239624023438,2863.749267578125,1308.50341796875,4818.95654296875,1823.2672119140625,469.75103759765625,351.9012756347656,987.0420532226562,382.4989929199219,3756.565185546875,3049.7978515625,12602.201171875,1029.21240234375,1326.848388671875,411.33135986328125,271.86212158203125,330.31158447265625,1483.4501953125,1858.2252197265625,782.5369873046875,687.8651123046875,1838.871337890625,1202.736083984375,156.8716583251953,4044.155517578125,1576.9010009765625,3773.54345703125,7614.75341796875,11687.56640625,252.88723754882812
2024-09-25,3103.5615234375,1445.517333984375,7104.8359375,3204.583984375,1267.01708984375,12090.8212890625,1927.5609130859375,757.7145385742188,286.3672180175781,1745.8052978515625,1625.832275390625,448.71270751953125,1329.85595703125,4832.587890625,285.3999938964844,2652.351318359375,1693.6605224609375,877.6863403320312,714.5748291015625,713.2196044921875,2862.196044921875,1313.7132568359375,4774.13232421875,1820.0982666015625,471.847900390625,352.2507019042969,980.010986328125,379.1528625488281,3758.79443359375,3066.414306640625,12648.4013671875,988.7090454101562,1327.3160400390625,419.0179748535156,271.18121337890625,343.23907470703125,1488.0069580078125,1857.4776611328125,777.4883422851562,689.3812866210938,1841.283203125,1180.8482666015625,157.97592163085938,4047.42236328125,1543.8140869140625,3726.03662109375,7608.30859375,11741.87109375,251.31712341308594
2024-09-26,3121.1025390625,1465.47021484375,7139.0986328125,3236.484375,1276.009521484375,12309.6748046875,1981.83447265625,772.075927734375,287.0093994140625,1756.41650390625,1604.6585693359375,449.82269287109375,1340.379150390625,4930.32080078125,283.8999938964844,2735.8974609375,1695.0384521484375,879.832275390625,727.5390014648438,729.3016967773438,2898.25341796875,1318.87353515625,4859.337890625,1824.851806640625,476.5887145996094,349.3052978515625,1002.8494873046875,380.0218505859375,3727.386962890625,3155.74658203125,13240.4931640625,996.2003784179688,1355.9305419921875,417.57672119140625,268.003662109375,344.8432312011719,1491.9910888671875,1892.063720703125,786.0661010742188,709.8041381835938,1868.6973876953125,1204.522705078125,161.8358917236328,4064.22900390625,1547.8597412109375,3746.275634765625,7838.60888671875,11989.0048828125,253.9887237548828
2024-09-27,3128.7490234375,1449.6470947265625,7204.98291015625,3269.767333984375,1272.0628662109375,12353.318359375,2009.7208251953125,770.843505859375,289.9239807128906,1720.2191162109375,1654.8226318359375,458.30322265625,1341.47216796875,4997.7958984375,278.1499938964844,2773.06201171875,1718.365966796875,864.6377563476562,728.187255859375,741.710693359375,2878.9873046875,1296.5953369140625,4937.3564453125,1831.093994140625,476.54315185546875,358.5908203125,998.8602294921875,374.0587158203125,3671.4091796875,3158.276123046875,13351.095703125,993.6033935546875,1351.108154296875,419.78662109375,269.81939697265625,334.27471923828125,1520.1038818359375,1876.465087890625,786.8504028320312,708.3564453125,1918.2103271484375,1192.7103271484375,162.7544708251953,4079.56689453125,1550.0750732421875,3805.248291015625,7826.91943359375,11877.0146484375,253.94183349609375
2024-09-30,3134.29638671875,1441.1883544921875,7170.27294921875,3287.89013671875,1231.1478271484375,12040.7890625,1972.4390869140625,765.5759887695312,281.6742858886719,1695.3768310546875,1636.6170654296875,453.01953125,1341.8099365234375,4961.9111328125,273.29998779296875,2785.417236328125,1706.6785888671875,854.47509765625,716.0208740234375,750.6947631835938,2871.271240234375,1263.252685546875,4779.37353515625,1801.179931640625,472.3949279785156,350.05413818359375,1027.28369140625,370.3630065917969,3641.58740234375,3070.2333984375,13096.25390625,984.61376953125,1323.674560546875,425.83990478515625,270.18255615234375,332.95367431640625,1470.701171875,1837.942138671875,772.3907470703125,699.7296142578125,1896.5545654296875,1188.1441650390625,164.70889282226562,4041.50439453125,1519.20361328125,3812.476318359375,7568.09326171875,11727.662109375,253.77780151367188
2024-10-01,3184.521484375,1460.3948974609375,7124.65625,3236.780517578125,1225.6025390625,11856.9482421875,1974.2880859375,765.5759887695312,280.5381164550781,1684.61669921875,1647.25341796875,451.5543212890625,1341.3131103515625,4908.9970703125,274.1499938964844,2790.996826171875,1726.0628662109375,851.5890502929688,708.2423706054688,756.0057983398438,2837.737548828125,1264.6419677734375,4896.974609375,1828.7891845703125,470.61712646484375,350.4535217285156,1024.5411376953125,375.4471435546875,3619.7412109375,3140.270751953125,13025.025390625,969.0817260742188,1332.089111328125,422.861328125,265.0530700683594,331.019287109375,1458.997802734375,1828.1741943359375,781.2625732421875,698.4482421875,1889.91015625,1187.4493408203125,163.22352600097656,4059.873291015625,1565.6314697265625,3764.620361328125,7606.11083984375,11762.5908203125,256.26190185546875
2024-10-03,3114.4560546875,1418.2996826171875,6878.24853515625,3110.315673828125,1174.696044921875,11514.6240234375,1912.46826171875,738.8261108398438,275.3511962890625,1659.5760498046875,1639.041259765625,446.0930480957031,1338.64013671875,4721.28125,269.0,2756.123779296875,1690.00244140625,829.7838134765625,700.3142700195312,741.6610107421875,2808.23193359375,1246.7301025390625,4708.892578125,1818.2735595703125,467.4717712402344,345.0619201660156,1036.309326171875,364.1401672363281,3465.3310546875,3104.905029296875,12511.927734375,941.0640869140625,1316.244140625,418.2973937988281,265.14385986328125,324.7442626953125,1401.3780517578125,1799.618408203125,778.4686889648438,666.9727172851562,1880.9525146484375,1144.2694091796875,163.17466735839844,4007.655517578125,1545.06640625,3663.923583984375,7481.41845703125,11650.9482421875,248.48147583007812
2024-10-04,3109.108642578125,1406.8553466796875,6746.4296875,3034.466552734375,1177.393798828125,11483.3662109375,1883.63232421875,716.7125244140625,273.8692321777344,1627.2960205078125,1606.1427001953125,441.5198059082031,1318.2891845703125,4646.55029296875,275.29998779296875,2735.150146484375,1688.1492919921875,817.771240234375,706.84619140625,742.4552001953125,2764.944091796875,1230.2572021484375,4601.57373046875,1842.0416259765625,459.0841979980469,338.2724914550781,1030.9737548828125,361.3833312988281,3461.665283203125,2993.40087890625,12470.7744140625,925.2822265625,1278.5013427734375,413.58929443359375,268.0490417480469,319.7431640625,1381.0093994140625,1792.19287109375,780.968505859375,652.6531982421875,1880.1651611328125,1122.0838623046875,162.94992065429688,4026.11865234375,1557.01025390625,3659.088134765625,7346.93505859375,11378.126953125,250.07505798339844
2024-10-07,3016.504638671875,1348.6385498046875,6745.9814453125,3024.343505859375,1144.7216796875,11329.9052734375,1878.3848876953125,722.48193359375,264.1376037597656,1648.2706298828125,1607.4783935546875,426.64556884765625,1313.648681640625,4608.19775390625,266.1000061035156,2710.63916015625,1688.4818115234375,798.1119384765625,703.904296875,725.9760131835938,2750.04541015625,1224.4520263671875,4477.63330078125,1857.55078125,465.14697265625,335.8263244628906,1016.0140380859375,357.6376647949219,3436.302001953125,3035.81005859375,12393.3623046875,915.34375,1266.5439453125,399.1768493652344,262.78338623046875,310.4013671875,1365.272216796875,1782.076171875,755.4802856445312,645.4249267578125,1875.440185546875,1103.2236328125,160.6143798828125,4045.6240234375,1559.033203125,3578.480712890625,7443.0517578125,11159.6123046875,249.0907745361328
2024-10-08,3159.1337890625,1411.6820068359375,6896.5244140625,3049.823974609375,1152.3153076171875,11595.23046875,1837.2548828125,714.2874755859375,276.882568359375,1643.708740234375,1623.358642578125,436.7689514160156,1322.8204345703125,4633.37109375,278.70001220703125,2728.27490234375,1700.3594970703125,814.5151977539062,708.142578125,716.5452270507812,2735.875244140625,1227.13134765625,4595.1845703125,1871.2353515625,463.09564208984375,345.0619201660156,995.5192260742188,360.2646179199219,3499.760009765625,3140.6181640625,12397.7646484375,954.7482299804688,1270.431396484375,404.46142578125,266.4148864746094,308.7028503417969,1391.791259765625,1722.373046875,766.0676879882812,651.2838745117188,1887.154052734375,1110.8173828125,155.8846893310547,4027.066162109375,1569.1951904296875,3482.868408203125,8034.9892578125,11318.0576171875,246.98165893554688
2024-10-09,3152.187255859375,1401.332275390625,6980.7861328125,3040.738037109375,1169.15087890625,11525.9853515625,1866.040771484375,725.56787109375,279.0067443847656,1664.1875,1662.738037109375,432.4176940917969,1324.5693359375,4648.623046875,279.95001220703125,2705.906494140625,1719.6014404296875,805.6846313476562,715.32275390625,722.2533569335938,2687.4912109375,1234.62353515625,4700.3564453125,1875.2686767578125,448.28057861328125,342.4659729003906,991.8291625976562,359.7452392578125,3454.878662109375,3127.870361328125,12624.0654296875,961.1907958984375,1238.076904296875,402.0593566894531,261.9209289550781,311.15625,1369.1318359375,1731.6923828125,781.7037353515625,662.7571411132812,1900.6396484375,1109.5765380859375,155.43516540527344,4026.782470703125,1597.8031005859375,3482.968017578125,8213.7333984375,11278.658203125,248.95018005371094
